orders_id,item_price,quantity,item_category,item_name,created_date,created_at,delivery_address1,delivery_address2,delivery_city,delivery_zipcode,delivery
673,7,6,Dessert,"Banoffee Pie",2023-01-13,10:54:33,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
674,15,5,Pizza,"Pizza Parmigiana Regular",2023-01-13,10:54:33,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
675,4,5,Beverage,"Sparkling Water 1.5l",2023-01-13,22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
676,3,4,Beverage,"Coca Cola 33cl",2023-01-13,22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
677,6,8,Beverage,"Diet Coke 1.5l",2023-01-13,22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
678,19,5,Pizza,"Pizza Diavola Large",2023-01-13,22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
679,7,3,Side,"Caesar Salad",2023-01-13,22:55:20,"1 Pierstorff Street","Apt 437",Manhattan,0001M,0
680,19,2,Pizza,"Pizza Quattro Formaggi Large",2023-01-13,13:30:41,"1 Pierstorff Street","Apt 437",Manhattan,0001M,1
681,6,4,Dessert,"Vanilla Ice Cream",2023-01-13,22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
682,17,9,Pizza,"Pizza Hawaiian Large",2023-01-13,22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
683,18,2,Pizza,"Pizza Napolitana Large",2023-01-13,22:52:17,"863 Tennyson Parkway",,Brooklyn,0005B,1
684,17,7,Pizza,"Pizza Seafood Regular",2023-01-13,19:26:10,"863 Tennyson Parkway",,Brooklyn,0005B,0
685,6,7,Beverage,"Coca Cola 1.5l",2023-01-13,19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
686,18,1,Pizza,"Pizza Napolitana Large",2023-01-13,19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
687,16,6,Pizza,"Pizza Diavola Regular",2023-01-13,19:50:01,"59 Stoughton Plaza",,Queens,0007Q,1
688,6,4,Beverage,"7 Up 1.5l",2023-01-13,21:31:09,"59 Stoughton Plaza",,Queens,0007Q,1
689,3,1,Beverage,"Diet Coke 33cl",2023-01-13,22:42:32,"752 Towne Alley",,Brooklyn,0005B,0
690,16,8,Pizza,"Pizza Diavola Regular",2023-01-13,19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
691,5,2,Side,Breadsticks,2023-01-13,19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
692,17,4,Pizza,"Pizza Hawaiian Large",2023-01-13,19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
693,18,7,Pizza,"Pizza Parmigiana Large",2023-01-13,19:27:10,"7287 Fuller Place",,Manhattan,0001M,1
694,7,2,Side,"Chicken Wings",2023-01-13,18:38:14,"7287 Fuller Place",,Manhattan,0001M,0
695,6,8,Dessert,"Pistachio Ice Crearn",2023-01-13,22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
696,2,9,Beverage,"Sparkling Water 33cl",2023-01-13,22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
697,7,2,Dessert,"Banoffee Pie",2023-01-13,22:57:47,"663 Miller Circle","Suite 96",Bronx,0004B,0
698,18,4,Pizza,"Pizza Parmigiana Large",2023-01-13,19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
699,6,6,Dessert,"Strawberry Ice Cream",2023-01-13,19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
700,5,6,Dessert,"Fruit salad",2023-01-13,19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
701,18,5,Pizza,"Pizza Napolitana Large",2023-01-13,19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
702,3,6,Beverage,"Diet Coke 33cl",2023-01-13,19:07:39,"663 Miller Circle","Suite 96",Bronx,0004B,1
703,16,7,Pizza,"Pizza Quattro Formaggi Regular",2023-01-13,22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
704,16,10,Pizza,"Pizza Quattro Formaggi Regular",2023-01-13,22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
705,17,9,Pizza,"Pizza Pepperoni Large",2023-01-13,22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
706,5,2,Dessert,"Fruit salad",2023-01-13,22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
707,6,6,Beverage,"Fanta 1.5l",2023-01-13,22:52:23,"663 Miller Circle","Suite 96",Bronx,0004B,0
708,6,1,Beverage,"Diet Coke 1.5l",2023-01-13,11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
709,7,7,Dessert,"Banoffee Pie",2023-01-13,11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
710,5,1,Dessert,"Chocolate Brownie",2023-01-13,11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
711,2,6,Beverage,"Sparkling Water 33cl",2023-01-13,11:19:31,"663 Miller Circle","Suite 96",Bronx,0004B,1
712,6,1,Side,"Garlic Bread",2023-01-13,20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
713,16,5,Pizza,"Pizza Diavola Regular",2023-01-13,20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
714,5,7,Dessert,"Fruit salad",2023-01-13,20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
715,15,1,Pizza,"Pizza Parmigiana Regular",2023-01-14,20:12:45,"663 Miller Circle","Suite 96",Bronx,0004B,1
716,20,5,Pizza,"Pizza Seafood Large",2023-01-14,22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
717,18,4,Pizza,"Pizza Parmigiana Large",2023-01-14,22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
718,17,8,Pizza,"Pizza Pepperoni Large",2023-01-14,22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
719,14,6,Pizza,"Pizza Margherita Large",2023-01-14,22:10:31,"663 Miller Circle","Suite 96",Bronx,0004B,0
720,5,2,Dessert,"Chocolate Brownie",2023-01-14,22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
721,5,8,Dessert,"Fruit salad",2023-01-14,22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
722,14,5,Pizza,"Pizza Margherita Large",2023-01-14,22:02:04,"663 Miller Circle","Suite 96",Bronx,0004B,1
723,16,9,Pizza,"Pizza Diavola Regular",2023-01-14,18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
724,6,1,Beverage,"Coca Cola 1.5l",2023-01-14,18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
725,5,2,Side,Breadsticks,2023-01-14,18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
726,12,4,Pizza,"Pizza Margherita Regular",2023-01-14,18:41:08,"663 Miller Circle","Suite 96",Bronx,0004B,0
727,4,9,Beverage,"Sparkling Water 1.5l",2023-01-14,20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
728,5,10,Dessert,"Fruit salad",2023-01-14,20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
729,15,3,Pizza,"Pizza Hawaiian Regular",2023-01-14,20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
730,3,7,Beverage,"Coca Cola 33cl",2023-01-14,20:25:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
731,2,9,Beverage,"Sparkling Water 33cl",2023-01-14,10:47:35,"663 Miller Circle","Suite 96",Bronx,0004B,1
732,16,4,Pizza,"Pizza Napolitana Regular",2023-01-14,10:47:35,"663 Miller Circle","Suite 96",Bronx,0004B,1
733,6,8,Dessert,"Pistachio Ice Crearn",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
734,17,5,Pizza,"Pizza Pepperoni Large",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
735,16,2,Pizza,"Pizza Diavola Regular",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
736,6,5,Dessert,"Chocolate Ice Cream",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
737,3,1,Beverage,"Diet Coke 33cl",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
738,16,1,Pizza,"Pizza Diavola Regular",2023-01-14,21:09:01,"663 Miller Circle","Suite 96",Bronx,0004B,1
739,7,9,Side,"Caesar Salad",2023-01-14,12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
740,3,7,Beverage,"Fanta 33cl",2023-01-14,12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
741,6,5,Side,"Garlic Bread",2023-01-15,12:08:27,"663 Miller Circle","Suite 96",Bronx,0004B,0
742,6,6,Dessert,"Chocolate Ice Cream",2023-01-15,21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
743,7,7,Side,"Caesar Salad",2023-01-15,21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
744,2,9,Beverage,"Sparkling Water 33cl",2023-01-15,21:20:26,"663 Miller Circle","Suite 96",Bronx,0004B,0
745,3,2,Beverage,"Coca Cola 33cl",2023-01-15,19:25:09,"663 Miller Circle","Suite 96",Bronx,0004B,1
746,5,5,Dessert,"Fruit salad",2023-01-15,19:25:09,"663 Miller Circle","Suite 96",Bronx,0004B,1
747,6,6,Beverage,"Coca Cola 1.5l",2023-01-15,12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
748,16,3,Pizza,"Pizza Diavola Regular",2023-01-15,12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
749,5,1,Dessert,"Chocolate Brownie",2023-01-15,12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
750,6,1,Beverage,"Diet Coke 1.5l",2023-01-15,12:19:17,"663 Miller Circle","Suite 96",Bronx,0004B,1
751,6,4,Dessert,"Chocolate Ice Cream",2023-01-15,12:24:25,"663 Miller Circle","Suite 96",Bronx,0004B,0
752,16,3,Pizza,"Pizza Quattro Formaggi Regular",2023-01-15,12:24:25,"663 Miller Circle","Suite 96",Bronx,0004B,0
753,18,9,Pizza,"Pizza Napolitana Large",2023-01-15,19:41:12,"663 Miller Circle","Suite 96",Bronx,0004B,0
754,6,2,Beverage,"Fanta 1.5l",2023-01-15,19:41:12,"663 Miller Circle","Suite 96",Bronx,0004B,0
755,3,6,Beverage,"Coca Cola 33cl",2023-01-15,11:49:42,"663 Miller Circle","Suite 96",Bronx,0004B,1
756,6,1,Dessert,"Chocolate Ice Cream",2023-01-15,11:49:42,"663 Miller Circle","Suite 96",Bronx,0004B,1
757,6,5,Beverage,"Diet Coke 1.5l",2023-01-15,21:33:06,"663 Miller Circle","Suite 96",Bronx,0004B,0
758,17,4,Pizza,"Pizza Hawaiian Large",2023-01-15,21:33:06,"663 Miller Circle","Suite 96",Bronx,0004B,0
759,6,3,Beverage,"Fanta 1.5l",2023-01-15,18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
760,19,2,Pizza,"Pizza Quattro Formaggi Large",2023-01-15,18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
761,6,7,Beverage,"7 Up 1.5l",2023-01-15,18:49:49,"663 Miller Circle","Suite 96",Bronx,0004B,1
762,6,2,Dessert,"Strawberry Ice Cream",2023-01-15,19:59:36,"663 Miller Circle","Suite 96",Bronx,0004B,1
763,6,7,Beverage,"Fanta 1.5l",2023-01-15,12:03:36,"7848 Arrowood Place",,Brooklyn,0005B,0
764,6,10,Beverage,"Diet Coke 1.5l",2023-01-15,20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
765,3,3,Beverage,"Coca Cola 33cl",2023-01-15,20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
766,3,5,Beverage,"Coca Cola 33cl",2023-01-15,20:09:17,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
767,6,2,Beverage,"Diet Coke 1.5l",2023-01-15,22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
768,20,5,Pizza,"Pizza Seafood Large",2023-01-15,22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
769,5,6,Dessert,"Fruit salad",2023-01-15,22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
770,6,8,Dessert,"Pistachio Ice Crearn",2023-01-15,22:30:24,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
771,6,5,Beverage,"Diet Coke 1.5l",2023-01-15,19:36:10,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
772,18,1,Pizza,"Pizza Parmigiana Large",2023-01-15,19:36:10,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
773,6,9,Dessert,"Vanilla Ice Cream",2023-01-15,19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
774,20,2,Pizza,"Pizza Seafood Large",2023-01-15,19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
775,2,1,Beverage,"Sparkling Water 33cl",2023-01-15,19:17:43,"2144 Lyons Lane","Room 165",Manhattan,0001M,0
776,3,5,Beverage,"Diet Coke 33cl",2023-01-15,12:36:02,"2144 Lyons Lane","Room 165",Manhattan,0001M,1
777,18,4,Pizza,"Pizza Napolitana Large",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
778,20,4,Pizza,"Pizza Seafood Large",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
779,14,1,Pizza,"Pizza Margherita Large",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
780,4,6,Beverage,"Sparkling Water 1.5l",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
781,16,6,Pizza,"Pizza Diavola Regular",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
782,6,9,Dessert,"Chocolate Ice Cream",2023-01-15,13:08:06,"969 Almo Park",,Brooklyn,0005B,1
783,7,6,Side,"Chicken Wings",2023-01-15,21:50:52,"969 Almo Park",,Brooklyn,0005B,0
784,6,2,Beverage,"Diet Coke 1.5l",2023-01-15,12:34:04,"3480 Anthes Pass",,Brooklyn,0005B,1
785,12,2,Pizza,"Pizza Margherita Regular",2023-01-15,12:34:04,"3480 Anthes Pass",,Brooklyn,0005B,1
786,6,1,Dessert,"Strawberry Ice Cream",2023-01-15,10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
787,6,5,Beverage,"Diet Coke 1.5l",2023-01-15,10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
788,20,7,Pizza,"Pizza Seafood Large",2023-01-15,10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
789,3,5,Beverage,"Diet Coke 33cl",2023-01-16,10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
790,19,7,Pizza,"Pizza Diavola Large",2023-01-16,10:41:37,"3480 Anthes Pass",,Brooklyn,0005B,1
791,17,4,Pizza,"Pizza Hawaiian Large",2023-01-16,18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
792,19,4,Pizza,"Pizza Diavola Large",2023-01-16,18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
793,6,4,Beverage,"Fanta 1.5l",2023-01-16,18:33:17,"3480 Anthes Pass",,Brooklyn,0005B,0
794,6,2,Beverage,"Fanta 1.5l",2023-01-16,21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
795,6,2,Dessert,"Strawberry Ice Cream",2023-01-16,21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
796,19,5,Pizza,"Pizza Diavola Large",2023-01-16,21:38:10,"3480 Anthes Pass",,Brooklyn,0005B,1
797,6,3,Beverage,"Diet Coke 1.5l",2023-01-16,18:48:06,"3480 Anthes Pass",,Brooklyn,0005B,1
798,6,3,Dessert,"Chocolate Ice Cream",2023-01-16,18:48:06,"3480 Anthes Pass",,Brooklyn,0005B,1
799,16,5,Pizza,"Pizza Quattro Formaggi Regular",2023-01-16,12:22:18,"3480 Anthes Pass",,Brooklyn,0005B,0
800,16,2,Pizza,"Pizza Napolitana Regular",2023-01-16,13:11:19,"99 Continental Pass",,Bronx,0004B,0
801,6,8,Beverage,"Fanta 1.5l",2023-01-16,13:11:19,"99 Continental Pass",,Bronx,0004B,0
802,15,1,Pizza,"Pizza Pepperoni Regular",2023-01-16,11:28:27,"99 Continental Pass",,Bronx,0004B,1
803,3,1,Beverage,"Coca Cola 33cl",2023-01-16,11:28:27,"99 Continental Pass",,Bronx,0004B,1
804,17,5,Pizza,"Pizza Hawaiian Large",2023-01-16,11:28:27,"99 Continental Pass",,Bronx,0004B,1
805,4,6,Beverage,"Sparkling Water 1.5l",2023-01-16,20:42:45,"99 Continental Pass",,Bronx,0004B,1
806,7,6,Dessert,"Banoffee Pie",2023-01-16,13:57:11,"663 Miller Circle","Suite 96",Bronx,0004B,1
807,6,7,Beverage,"Diet Coke 1.5l",2023-01-16,13:57:11,"663 Miller Circle","Suite 96",Bronx,0004B,1
808,3,7,Beverage,"Coca Cola 33cl",2023-01-16,11:05:14,"663 Miller Circle","Suite 96",Bronx,0004B,1
809,2,6,Beverage,"Sparkling Water 33cl",2023-01-16,11:05:14,"663 Miller Circle","Suite 96",Bronx,0004B,1
810,6,8,Beverage,"7 Up 1.5l",2023-01-16,19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
811,16,6,Pizza,"Pizza Diavola Regular",2023-01-16,19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
812,3,5,Beverage,"7 Up 33cl",2023-01-16,19:09:50,"663 Miller Circle","Suite 96",Bronx,0004B,0
813,19,3,Pizza,"Pizza Diavola Large",2023-01-16,13:34:07,"663 Miller Circle","Suite 96",Bronx,0004B,1
814,19,7,Pizza,"Pizza Quattro Formaggi Large",2023-01-16,11:57:26,"03250 Miller Park",,Queens,0007Q,1
815,18,2,Pizza,"Pizza Napolitana Large",2023-01-16,13:09:04,"3168 Clemons Road",,Queens,0007Q,0
816,2,9,Beverage,"Sparkling Water 33cl",2023-01-16,13:09:04,"3168 Clemons Road",,Queens,0007Q,0
817,7,6,Side,"Caesar Salad",2023-01-16,13:09:04,"3168 Clemons Road",,Queens,0007Q,0
818,17,5,Pizza,"Pizza Seafood Regular",2023-01-16,10:45:21,"3168 Clemons Road",,Queens,0007Q,0
819,6,8,Dessert,"Strawberry Ice Cream",2023-01-16,12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
820,15,1,Pizza,"Pizza Parmigiana Regular",2023-01-16,12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
821,17,9,Pizza,"Pizza Seafood Regular",2023-01-16,12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
822,15,3,Pizza,"Pizza Hawaiian Regular",2023-01-16,12:30:25,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
823,6,4,Side,"Garlic Bread",2023-01-16,13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
824,6,9,Beverage,"Diet Coke 1.5l",2023-01-16,13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
825,3,9,Beverage,"7 Up 33cl",2023-01-16,13:25:47,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
826,7,5,Side,"Caesar Salad",2023-01-16,12:36:13,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
827,6,1,Beverage,"Diet Coke 1.5l",2023-01-16,12:36:13,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
828,17,8,Pizza,"Pizza Hawaiian Large",2023-01-16,12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
829,17,5,Pizza,"Pizza Pepperoni Large",2023-01-16,12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
830,20,1,Pizza,"Pizza Seafood Large",2023-01-16,12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
831,6,7,Beverage,"Fanta 1.5l",2023-01-16,12:36:28,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
832,5,8,Side,Breadsticks,2023-01-16,22:03:37,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
833,20,3,Pizza,"Pizza Seafood Large",2023-01-16,22:03:37,"695 Sunbrook Avenue",,"Staten Island",0010SI,0
834,5,10,Dessert,"Chocolate Brownie",2023-01-16,10:50:39,"695 Sunbrook Avenue",,"Staten Island",0010SI,1
835,5,9,Side,Breadsticks,2023-01-16,10:38:06,"4 Maple Wood Street",,Manhattan,0001M,1
836,6,4,Side,"Garlic Bread",2023-01-16,10:38:06,"4 Maple Wood Street",,Manhattan,0001M,1
837,3,3,Beverage,"Coca Cola 33cl",2023-01-16,18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
838,17,9,Pizza,"Pizza Hawaiian Large",2023-01-16,18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
839,6,6,Beverage,"Fanta 1.5l",2023-01-16,18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
840,15,3,Pizza,"Pizza Parmigiana Regular",2023-01-16,18:48:22,"4 Maple Wood Street",,Manhattan,0001M,0
841,7,3,Dessert,"Banoffee Pie",2023-01-16,22:45:33,"4 Maple Wood Street",,Manhattan,0001M,0
842,16,9,Pizza,"Pizza Quattro Formaggi Regular",2023-01-16,13:08:31,"86 Jay Alley",,Queens,0007Q,1
843,3,4,Beverage,"Fanta 33cl",2023-01-16,13:08:31,"86 Jay Alley",,Queens,0007Q,1
844,6,5,Beverage,"Fanta 1.5l",2023-01-16,12:24:25,"86 Jay Alley",,Queens,0007Q,1
845,6,5,Dessert,"Strawberry Ice Cream",2023-01-16,20:33:42,"92953 Elka Way",,"Staten Island",0010SI,0
846,15,9,Pizza,"Pizza Hawaiian Regular",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
847,6,3,Dessert,"Pistachio Ice Crearn",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
848,6,3,Beverage,"Coca Cola 1.5l",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
849,16,7,Pizza,"Pizza Quattro Formaggi Regular",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
850,19,7,Pizza,"Pizza Diavola Large",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
851,7,8,Dessert,"Banoffee Pie",2023-01-16,11:31:07,"9 Lunder Place",,"Staten Island",0010SI,1
852,7,4,Side,"Chicken Wings",2023-01-16,20:19:07,"9 Lunder Place",,"Staten Island",0010SI,1
853,6,1,Beverage,"Diet Coke 1.5l",2023-01-16,19:11:56,"1 Schurz Place",,Manhattan,0001M,0
854,6,9,Beverage,"Coca Cola 1.5l",2023-01-16,19:11:56,"1 Schurz Place",,Manhattan,0001M,0
855,16,3,Pizza,"Pizza Quattro Formaggi Regular",2023-01-16,19:11:56,"1 Schurz Place",,Manhattan,0001M,0
856,17,1,Pizza,"Pizza Seafood Regular",2023-01-16,19:11:56,"1 Schurz Place",,Manhattan,0001M,0
857,5,1,Dessert,"Fruit salad",2023-01-16,19:35:46,"1 Schurz Place",,Manhattan,0001M,1
858,3,4,Beverage,"Coca Cola 33cl",2023-01-16,19:35:46,"1 Schurz Place",,Manhattan,0001M,1
859,17,3,Pizza,"Pizza Pepperoni Large",2023-01-16,19:35:46,"1 Schurz Place",,Manhattan,0001M,1
860,3,1,Beverage,"Fanta 33cl",2023-01-16,12:45:52,"1 Schurz Place",,Manhattan,0001M,1
861,6,10,Side,"Garlic Bread",2023-01-16,12:45:52,"1 Schurz Place",,Manhattan,0001M,1
862,16,3,Pizza,"Pizza Quattro Formaggi Regular",2023-01-16,21:05:27,"1 Schurz Place",,Manhattan,0001M,0
863,6,6,Beverage,"Diet Coke 1.5l",2023-01-16,21:05:27,"1 Schurz Place",,Manhattan,0001M,0
864,6,9,Dessert,"Pistachio Ice Crearn",2023-01-16,11:20:07,"1 Schurz Place",,Manhattan,0001M,1
865,6,3,Dessert,"Chocolate Ice Cream",2023-01-16,11:20:07,"1 Schurz Place",,Manhattan,0001M,1
866,6,9,Dessert,"Vanilla Ice Cream",2023-01-16,12:39:28,"1 Schurz Place",,Manhattan,0001M,0
867,16,9,Pizza,"Pizza Quattro Formaggi Regular",2023-01-17,19:00:34,"64950 Tennyson Pass",,Queens,0007Q,1
868,19,4,Pizza,"Pizza Quattro Formaggi Large",2023-01-17,19:00:34,"64950 Tennyson Pass",,Queens,0007Q,1
869,16,7,Pizza,"Pizza Diavola Regular",2023-01-17,13:04:41,"64950 Tennyson Pass",,Queens,0007Q,1
870,6,1,Dessert,"Chocolate Ice Cream",2023-01-17,13:04:41,"64950 Tennyson Pass",,Queens,0007Q,1
871,6,6,Dessert,"Chocolate Ice Cream",2023-01-17,21:14:08,"64950 Tennyson Pass",,Queens,0007Q,0
872,2,4,Beverage,"Sparkling Water 33cl",2023-01-17,21:14:08,"64950 Tennyson Pass",,Queens,0007Q,0
873,16,1,Pizza,"Pizza Diavola Regular",2023-01-17,21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
874,15,6,Pizza,"Pizza Hawaiian Regular",2023-01-17,21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
875,6,6,Beverage,"7 Up 1.5l",2023-01-17,21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
876,16,1,Pizza,"Pizza Napolitana Regular",2023-01-17,21:46:26,"64950 Tennyson Pass",,Queens,0007Q,1
877,16,3,Pizza,"Pizza Napolitana Regular",2023-01-17,13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
878,3,8,Beverage,"Diet Coke 33cl",2023-01-17,13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
879,18,9,Pizza,"Pizza Parmigiana Large",2023-01-17,13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
880,6,5,Beverage,"Fanta 1.5l",2023-01-17,13:32:11,"64950 Tennyson Pass",,Queens,0007Q,1
881,6,3,Dessert,"Chocolate Ice Cream",2023-01-17,21:09:05,"64950 Tennyson Pass",,Queens,0007Q,0
882,6,6,Dessert,"Strawberry Ice Cream",2023-01-17,10:43:14,"3869 Sutherland Way","Suite 16",Queens,0007Q,1
883,6,10,Beverage,"Coca Cola 1.5l",2023-01-17,20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
884,6,3,Beverage,"Diet Coke 1.5l",2023-01-17,20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
885,4,7,Beverage,"Sparkling Water 1.5l",2023-01-17,20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
886,3,2,Beverage,"Coca Cola 33cl",2023-01-17,20:46:57,"8 Leroy Court",,Brooklyn,0005B,1
887,16,2,Pizza,"Pizza Diavola Regular",2023-01-17,13:39:56,"8 Leroy Court",,Brooklyn,0005B,0
888,15,6,Pizza,"Pizza Pepperoni Regular",2023-01-17,13:39:56,"8 Leroy Court",,Brooklyn,0005B,0
889,5,5,Dessert,"Chocolate Brownie",2023-01-17,13:18:54,"8 Leroy Court",,Brooklyn,0005B,1
890,3,5,Beverage,"Diet Coke 33cl",2023-01-17,21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
891,12,8,Pizza,"Pizza Margherita Regular",2023-01-17,21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
892,18,3,Pizza,"Pizza Napolitana Large",2023-01-17,21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
893,17,1,Pizza,"Pizza Pepperoni Large",2023-01-17,21:05:12,"8 Dahle Hill",,Manhattan,0001M,1
894,7,5,Dessert,"Banoffee Pie",2023-01-17,10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
895,6,10,Beverage,"Fanta 1.5l",2023-01-17,10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
